username,name,followers_count,final_location,count,x_id,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20
zamani6825354,zamani68,347,,1,1808365522389820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rabiayayay,Biaka 🇨🇦 FREEPALESTINE,347,,2,3913560797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ilknurrak3,Ilknur Çırak,347,,1,1546100221498850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bas1ji,Wandering Sage,347,,1,956541034489614000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
akreveus,Agent Jensen,347,,1,1731804330603200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
abdolmahdi639,عبدالمهدی حق شناس,347,,1,963604975858352000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UthmanM70789626,Uthman Muhammad,347,,1,1135652439569460000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MjydP66083,مجید پارسا,347,,2,1807743449606570000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Dommekloot_01,De domme kloot,347,,3,838892404681888000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
rohi_mahdi62455,mahdi rohi,346,,1,1934472608755440000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rezvan0028,جواد بیات | javad bayat,346,,2,985549360321761000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
etrehman,ET Rehman,346,,2,74382907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
darvishra,درویش,346,,1,959890795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov9691,RESISTANCE,346,,3,1820894908963490000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
KizitoJackson,Kizito Makokha,346,,2,1502396052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kabirmancity,Kabir Musa,346,,7,1119376861291850000,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0
Evilazulan,Godless 🇦🇺🇵🇸🇮🇷🇨🇳🇷🇺🇨🇺,346,,2,1540636404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Almuzty4all,NORTH YOUR MATE💫,346,,2,1363521964581810000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
samtito1756,inzhener самвели,345,,5,1570690808126270000,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
raarsaal,رانا ارسلان احمد,345,,7,361941646,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0
_GeoTakes_,GeoTakes,345,,2,1728337823156100000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TeslaBull1500,Mujtaba Ali 🇨🇦🇮🇳,345,,6,2416262238,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
SairaAhmed178,Saira Ahmed,345,,5,1666465667644780000,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
JuniorPlan111,✝️ 𝕁𝕦𝕟𝕚𝕠𝕣ℙ𝕝𝕒𝕟 ☦️,345,,4,1920702429332490000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Boring1105,WHOOPS 🇺🇦🇮🇱,345,,1,578786466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ahmad_LFG_,Iran Power 🌟,345,,1,1402606513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AfJourno,King Kester Emeneya,345,,1,1338340949576070000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
okomebiyori,日経先物225,344,,8,1300727714681240000,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1
majdibraheem223,Majd,344,,2,1397033828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
lawdefender_,Law Defender⚖️🇵🇸🇵🇸🇵🇸,344,,1,1805321707483180000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ali_f90245026,ali.f902,344,,2,1803731677199350000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
TheRealParis,Paris,344,,1,15428287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FarshidMirzadah,farshid mirzadah,344,,8,1124030805528010000,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1
lqgist,Deepak Vaid,343,,5,881466730534453000,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
homeless_crypto,Homeless Cryptotrader,343,,1,978249026796634000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
garabiglo59649,mehdi_garabiglo,343,,2,1802295495475310000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
dobbz777,Bob Dobbs,343,,3,1963388647102870000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
asif14,Muhammad Asif,343,,1,111366057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mrblock24,Mr Block24,343,,5,1962545021040640000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
Lavueltaobliga,Hernane,343,,2,1710806490615830000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lang21067418,Lang,343,,1,991362330687558000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Khantmharabaap,Khan,343,,1,3456381801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HrOk1401,سیاوش,343,,1,701104905923248000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EmWieds,⚪⚫,343,,1,384691737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DrShahidHEDP,Dr. Muhammad Shahid,343,,2,314353093,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AleksandarPeru1,Александар Перућица,343,,1,1600729337560530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1004_brian,brian,343,,1,1099737688087900000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mehraban_yasin,🔥سرباز ولایت🔥,342,,6,1695470532450220000,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
jpitsakis,JoPi,342,,2,2291956251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
johndotlepage,Smile and Nod Politely,342,,2,2025618799022820000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
chathu87,Chathu Meewaddana 🇵🇸,342,,1,20891158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
a_althabte,احمد الثابتي,342,,1,1655208695750440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_onyiii,ONYANGO,342,,11,1580970624859660000,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
SB4Pali,Sam,342,,4,1720212596563850000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
MohamedMo1610,Mohamed Mbarek,342,,1,1866081713106900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KaiC25423461,Kαй 𓈎𓄿𓇋 𒅗𒄿 𔗧,342,,1,1191575298065570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
J1618G,Feroz Mirza | فیروز میرزا,342,,9,1921229741144890000,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0
BorisBotenov,Boris Botenov,342,,1,945361905945858000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
troyz78,Troyness 🇦🇪,341,,4,45878250,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
shujahoonmein,Shuja Hasan,341,,12,125591222,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
mohammadjahans,Mohammad Taufiq Jahan,341,,1,1427134303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
be0486,B0486,341,,5,1902107634041550000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
NA8EEL,NABEEL,341,,13,51252851,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1
MLotfi71561,mohammad lotfi,341,,2,1934878599003130000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lawrencenamaba,Sir Lawrence,341,,1,835454493349261000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KenedySande,Ken,341,,1,4140524909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hamid430300,Hamid,341,,3,1949776912798170000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GhadiriAb,🎒 عباس قدیری ☫,341,,1,1108411099022530000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EnergineersNet,Energineers,341,,1,3267287468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chai_cheeni,ChaiCheeni,341,,1,2744676469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarlStorey10,Arfur Fuxake,341,,2,1244707409932800000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nazifeyzab32507,nazifeyzabadi,340,,2,1803001661725560000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
maaz_ahsan,awestruck,340,,9,378249233,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1
m_sarah58,Sarah,340,,1,1701681030975860000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Secret_guy8,Drone 🇵🇸 🎒,340,,1,1312443032059420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PedramAqamoradi,Pedram aqamoradi,340,,1,852868442545717000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mohammad_yawar_,محمد یاور عباس۔,340,,8,1245745067857290000,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0
smaarttboyy11,sharaf u din mandokhail,339,,1,4292941636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
shahzada_rah2,Shahzada Rahim,339,,2,1819486201595690000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sh6858,Sam.sh6858,339,,1,1339305544557990000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sb38581125,mahdi.masih🇮🇷,339,,1,1111942515157060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nudrathussain,nudrat hussain,339,,1,54182053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
irshadk72903409,Junaid Ahmed khan,339,,2,1606974938065380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ghosthermes,ghosthermes,339,,1,1958975769428060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
baran14281022,🎒baran,339,,1,1584602877380730000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bahman_jam27808,bahman jamal,339,,2,1934474881371910000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
_Ab__dul_,Abdul,339,,3,1783864920737560000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
WinningBernie,Palestine,339,,2,717741187084345000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ReNaqvi,ReNaq,339,,11,1132794785696080000,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
ROYA_R0,AYOR💧Persian ALF of 🌍,339,,2,1570018890133930000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Emilya3x,Emily,339,,2,757266284,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
BambuMeowww,Abdullah k.,339,,1,788038739964617000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AryaSafayi31186,Arya Safayi,339,,3,1949050159473530000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4670de2475d64cd,Arjun Soni,339,,1,2450859266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g0nz4l0g0nz4l31,####################,338,,2,3433138873,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ezway2go,Abu Omar,338,,1,37218961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alnass_kid,Nass Kid,338,,3,1614890547256120000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
TipuOsman1,Tipu Osman 🇵🇸,338,,1,1280023200177540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Steady_Lambo,💛🦅MASSIVE MERCY👜🇺🇸,338,,1,916419223005663000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shumzy33,Zombie,338,,5,1418611762920920000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
RTweetos2,ⵣ,338,,2,996369240608436000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nirvana_r67,رُخــام,338,,5,1890373960082280000,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Mehmood55801076,Mehmood,338,,1,857220463180829000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dorud9,Dorud,338,,1,1247631614487730000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BabadiBehrouz,Behrouz Babadi🇵🇸,338,,12,1463986950780730000,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0
AzizMusarat,Muzzy.Aziz,338,,1,1513948734417260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AnishTum,Anish 🚩,338,,1,1834966589835480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
xtc_uk,xtc_uk,337,,8,1738137870001480000,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1
shirley24348765,shirley,337,,1,2191625894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
odaftae,Meg O’daftae,337,,2,141357527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kaneezsayed2,KaneezF,337,,1,1204544793356820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
brianbru14,Bru,337,,1,1147687129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akramjahanian,Akram Jahanian 🎒,337,,1,290919396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ahm53375283,Alim Ahmad,337,,1,1530996925742420000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SamboUsmanA,Sambo,337,,1,2580972621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RTaghvapoo76296,r.taghvapoor,337,,2,1934489710283420000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
GoboFraggleX,Gobo Fraggle,337,,1,1617213881935400000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDjilali1,D Djilali1,337,,1,1463738872697930000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AurelieTembo,Aurelie Tembo,337,,2,1416861548899890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
soulkinprince,Spooky..🎱,336,,1,1017995106308280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
minhasabb,minhas,336,,1,1541011606313860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
assangewiki,olivearmy 🔻🔻🔻,336,,1,1726754087817850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zinad_313,زنـ𓂆ـاد || Trigger ☫,336,,1,1720558147809490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Moheb19840407,moheb,336,,1,1125650820312200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MS78611,MS,336,,3,4921346511,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BakiDiren,#direnbaki,336,,1,947887032277365000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AINTABBRUV,AB,336,,1,1967718215020320000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zubair3712,zubair ahmad,335,,1,575218289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
zndhmhr,Mz,335,,1,1505417821760670000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
syedshirazi95,Syed Shirazi,335,,11,119863957,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1
paray1,Javid paray (PJ),335,,2,151019629,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gwilliams_m,George W. Mukula,335,,2,1312429636740160000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Yasooori2,Yasooori,335,,16,1319776340443230000,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
MohamedVidhaadh,Mohamed Vidhaadh,335,,1,2241368983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_Chubby1,Mr Chubby,335,,1,958489440560779000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peakyj_,#20,334,,7,833087644699677000,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1
hx_vtr,break the chains🔻,334,,1,1670099878683490000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hass07070,Hassan,334,,3,715891873928204000,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
hasa74288127,hasa,334,,1,1501251044898180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
canali625293,Can Ali,334,,1,2006142911415720000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SanabriaPer,Sanabria,334,,1,867903083325600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raavizd,Raavi zaidi,334,,1,153011455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KazemKhazaei,Kazem Khazaei,334,,2,1805161907428490000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
HabibKh34325804,HABIB KHan,334,,1,1625424679568830000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gods_merrcy,Fighter.PR,334,,1,1769402634123780000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GhassounGh83988,GhasSoon,334,,17,1679448830062760000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
Akinkunmi00,Akinkunmi,334,,2,273092389,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Abdurrahmanibro,ABU-AYYASH,334,,1,1195438611807830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
segmentintender,MichaelX,333,,1,1507504934371010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ro_taxaccount,RO,333,,3,994895231207162000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
caandy_cough,Dr xyz,333,,1,1474541880100730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
_tissakani,Tissakani,333,,1,625796577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ThisIsBoomer2,Ben,333,,2,1509575392537060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
RyanE_T_,Ryan Extraterrestrial (he/him),333,,2,2781865682,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Nurhawira,Gigih Pramono,333,,1,38425746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MindsetMatter1,𝗠𝗶𝗻𝗱 𝗢𝘃𝗲𝗿 𝗠𝗮𝘁𝘁𝗲𝗿!,333,,3,1082680130974040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MiladTaher30,Milad Taheri,333,,1,1804455886221360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAquraishi93,M Amin Quraishi م امین قریشی,333,,1,3937900994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hymn73983362,aaDeeZ rxn,333,,2,1391254958326960000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
HassanPKI,JustMyThought,333,,3,918162923499016000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AboifaziS86831,ABOIFAZI Shikhi,333,,3,1949764497243080000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
zaryablive,Zaryab Haider,332,,2,1154399241831440000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
mataronkenny,Garfield,332,,9,3144598798,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0
el_richard_,Ricardo Torres,332,,3,46756141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
duty2Xpress,D2X,332,,4,1712510851456880000,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
dordanehbaba,دردونه بابا,332,,1,1018087904869010000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHeretk,Richie Moretti 🇺🇸,332,,1,3060846300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PeteMali,Peter G L,332,,1,1615259587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OSesegus,Osiri_sesegus,332,,2,1321154409880050000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
HosseiniRa39464,Razieh Hosseini,332,,3,1934538007404830000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
AliKhaiwaas,🇵🇸//استخدم عقلك 🧠//🇸🇦,332,,1,622109755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
resistance21549,Hassanain,331,,1,1750056588352890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rahaazad574101,raha azad,331,,2,1934502562327350000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ksamdani,lufcintheblood,331,,2,8631992,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ali__jam1,علی جمشیدی,331,,1,1807380173882570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Waimea_1946,Ling-ling零零🎒,331,,1,1819487882899610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WTF_WEF2021,Golden Reset,331,,6,3281906419,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0
TroyShah,T. 🔻,331,,1,287398212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAZ_LLC,A-Wasay,331,,1,1556149477144150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MortezaAli1360,مرتضی علی 🎒,331,,4,1816429595085900000,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JavedPalwal,Javed Hussain,331,,1,1366092674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JahanzaibChoud4,Jahanzaib Choudhry,331,,3,1095237116966130000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Iseisewilliam,William Lebohang,331,,1,1267141446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dave92025002,David edu,331,,2,1243816232098380000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ChotaChatri0,Mr. Unknown,331,,8,1191977464077130000,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
ynizami7,Yasin Nizami,330,,1,1941990349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shihab4513,Hakan,330,,2,874284228904485000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
hiddenraz1981,Rizwan Maqsood,330,,1,1512825986450180000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hbkdeadman10,Unknown Fard,330,,1,1097066897005330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
haidaralghazi,🇮🇶🇮🇶🇮🇶,330,,1,1702385870450390000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WikiFever,Grizzly,330,,1,793764068112765000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MindsMatterInc1,The_Matter,330,,2,1451689091821620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CountaDr,AFRICA - 1 Billion Consumers (A1BC),330,,4,1333656377529610000,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Commodore931,Hokuto Shinken,330,,2,1247582633481080000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vuslat_yldrm,Ahmet Yıldırım,329,,2,2258067254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
nowdanonline,Nowdanonline | نودان آنلاین,329,,3,1288016311822570000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
moh_ahmadi1401,Mohsen Ahmadi,329,,1,1602710400654620000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mangan62754,Colm Mangan,329,,1,1749162945525810000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kablaee22,Kablaee🎒,329,,3,1845151469747460000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
hussein11821,hussein,329,,1,1435670982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
